POLY_ID,AREAKEY,MEDHVAL,PCTBACHMOR,MEDHHINC,PCTVACANT,PCTSINGLES,NBELPOV100,Police.Unit
1688,4.21E+11,108300,27.1978,47273,0,12.9808,66,D
1689,4.21E+11,112900,38.88,75584,0,12.1818,30,D
1690,4.21E+11,130300,17.3246,49450,0.4348,64.3478,18,D
1691,4.21E+11,103800,25.9695,45781,2.7381,20.3571,128,D
1692,4.21E+11,116000,23.4269,38214,1.2079,30.1984,360,D
1693,4.21E+11,121200,21.4478,45539,2.4857,38.8145,207,D
1694,4.21E+11,93000,22.1076,51328,10.322,5.1197,132,D
1695,4.21E+11,106600,21.6596,52500,0,97.5741,22,D
1696,4.21E+11,88300,13.9253,39861,3.1175,1.279,159,D
1697,4.21E+11,87200,19.9301,49663,0,0,50,D
1698,4.21E+11,87000,9.98,56034,1.4085,0,98,D
1699,4.21E+11,86000,16.5477,48750,2.9919,2.4166,280,D
1700,4.21E+11,99100,15.7895,51406,0,9.3651,25,D
1701,4.21E+11,116400,17.9786,70982,2.0089,45.7589,17,D
1702,4.21E+11,88000,14.0432,57917,4.0476,9.7619,82,D
1703,4.21E+11,85500,6.9683,45694,5.3659,4.5528,67,D
1704,4.21E+11,97900,14.143,46724,1.3532,7.5778,20,D
1705,4.21E+11,135700,39.2473,86182,0,51.0989,29,D
1706,4.21E+11,95200,15.6956,67656,2.0942,0,9,D
1707,4.21E+11,91400,21.3202,65650,2.8381,20.2003,106,D
1708,4.21E+11,87800,11.5922,56806,3.9851,0.9963,173,D
1709,4.21E+11,80700,14.7826,43988,4.291,7.8358,124,D
1710,4.21E+11,80300,4.9724,50750,4.5792,7.0545,94,D
1711,4.21E+11,89600,13.6828,44926,1.8735,8.4309,129,D
1712,4.21E+11,89400,8.8688,61944,0,1.5152,28,D
1713,4.21E+11,86600,12.7451,48333,1.0084,1.0084,154,D
1714,4.21E+11,89800,15.5268,59302,0.7874,1.7717,34,D
1715,4.21E+11,95000,5.8219,51250,0,0,0,D
1716,4.21E+11,112300,19.724,56506,0,24.565,153,D
1717,4.21E+11,137000,25.579,42329,5.1948,26.1738,114,D
1718,4.21E+11,131800,31.7159,42348,5.0887,38.0879,314,D
1719,4.21E+11,149500,21.8816,62353,0,64.6809,70,D
1720,4.21E+11,223800,76.951,87027,0,2.0151,35,D
